%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1637022425272571199,386,1637022425272408420,smart2_02/odom,smart2_02/base_footprint,-0.00394993741065,-0.000599050428718,0.0,0.0,0.0,0.675589878597,0.7372776383,0.0832213386893,0.0349449776113,0.0,0.0,0.0,-0.0105275548995,0.0349449776113,0.0455056279898,0.0,0.0,0.0,-0.00830190163106,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-0.0105275567621,-0.00830190163106,0.0,0.0,0.0,7.7344083786,0.0,0.0,0.0,0.0,0.0,1.16503548622,1.03416723505e-05,0.000107401348941,0.0,0.0,0.0,0.0,0.000107401341666,0.00111539498903,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
1637022425372560647,387,1637022425372391243,smart2_02/odom,smart2_02/base_footprint,-0.00394993741065,-0.000599050428718,0.0,0.0,0.0,0.713250179164,0.700909539044,0.0832355543971,0.0351801477373,0.0,0.0,0.0,-0.0105275548995,0.0351801477373,0.0522458404303,0.0,0.0,0.0,-0.00830190163106,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-0.0105275567621,-0.00830190163106,0.0,0.0,0.0,8.14029788971,0.0,0.0,0.0,0.0,0.0,1.15692162514,8.57118962472e-08,-9.82250821835e-06,0.0,0.0,0.0,0.0,-9.82250821835e-06,0.00112565082964,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
1637022425472643490,388,1637022425472400570,smart2_02/odom,smart2_02/base_footprint,-0.00394993741065,-0.000599050428718,0.0,0.0,0.0,0.743144601777,0.669130854803,0.0832599326968,0.0348375923932,0.0,0.0,0.0,-0.0105275548995,0.0348375923932,0.0578501448035,0.0,0.0,0.0,-0.00830190163106,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-0.0105275567621,-0.00830190163106,0.0,0.0,0.0,8.47853755951,0.0,0.0,0.0,0.0,0.0,1.16762912273,1.0341325833e-05,-0.000107399559056,0.0,0.0,0.0,0.0,-0.00010739955178,0.00111539522186,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
1637022425573117926,389,1637022425572429483,smart2_02/odom,smart2_02/base_footprint,-0.00394993741065,-0.000599050428718,0.0,0.0,0.0,0.771624403104,0.63607843898,0.083386182785,0.034015763551,0.0,0.0,0.0,-0.0105275548995,0.034015763551,0.0633525773883,0.0,0.0,0.0,-0.00830190163106,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-0.0105275567621,-0.00830190163106,0.0,0.0,0.0,8.81677722931,0.0,0.0,0.0,0.0,0.0,1.40690457821,3.73852308257e-05,-0.000201713322895,0.0,0.0,0.0,0.0,-0.000201713322895,0.00108835124411,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
1637022425672587772,390,1637022425672400077,smart2_02/odom,smart2_02/base_footprint,-0.00375912897289,-0.00158067781013,0.0,0.0,0.0,0.793353192531,0.608761621573,0.0836216211319,0.0329273790121,0.0,0.0,0.0,-0.0018580177566,0.0329273752868,0.0681050717831,0.0,0.0,0.0,-0.00661671953276,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-0.00185801961925,-0.00661671999842,0.0,0.0,0.0,9.11741542816,0.0,0.0,0.0,0.0,0.0,1.15763735771,7.05722995917e-05,-0.000272883451544,0.0,0.0,0.0,0.0,-0.00027288342244,0.00105516426265,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
1637022425772621142,391,1637022425772398136,smart2_02/odom,smart2_02/base_footprint,-0.00375912897289,-0.00158067781013,0.0,0.0,0.0,0.819151934255,0.573576593495,0.0841333940625,0.0313151106238,0.0,0.0,0.0,-0.0018580177566,0.0313151068985,0.0732219740748,0.0,0.0,0.0,-0.00661671953276,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,-0.00185801961925,-0.00661671999842,0.0,0.0,0.0,9.45565509796,0.0,0.0,0.0,0.0,0.0,1.16967999935,0.000125437189126,-0.000354224117473,0.0,0.0,0.0,0.0,-0.000354224117473,0.00100029923487,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
1637022425872974191,392,1637022425872412633,smart2_02/odom,smart2_02/base_footprint,-0.00339263211936,-0.00251108547673,0.0,0.0,0.0,0.838670485634,0.544639161763,0.0847726464272,0.0297472942621,0.0,0.0,0.0,0.00845464877784,0.0297472923994,0.0770869031549,0.0,0.0,0.0,-0.00672029377893,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0084546469152,-0.00672029424459,0.0,0.0,0.0,9.7262468338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637022425972548694,393,1637022425972390744,smart2_02/odom,smart2_02/base_footprint,-0.00339263211936,-0.00251108547673,0.0,0.0,0.0,0.857167121036,0.515038373925,0.0856390371919,0.027974460274,0.0,0.0,0.0,0.00845464877784,0.0279744584113,0.080723464489,0.0,0.0,0.0,-0.00672029377893,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0084546469152,-0.00672029424459,0.0,0.0,0.0,9.99683856964,0.0,0.0,0.0,0.0,0.0,1.15574431419,0.000240019711782,-0.000461074261693,0.0,0.0,0.0,0.0,-0.000461074261693,0.000885716755874,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
1637022426072575889,394,1637022426072389343,smart2_02/odom,smart2_02/base_footprint,-0.00288510369137,-0.00337269995362,0.0,0.0,0.0,0.874619442166,0.484810098271,0.0867894217372,0.0260281134397,0.0,0.0,0.0,0.0191811416298,0.026028111577,0.0840939283371,0.0,0.0,0.0,-0.00490033673123,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0191811379045,-0.00490033766255,0.0,0.0,0.0,10.2674303055,0.0,0.0,0.0,0.0,0.0,1.16584277153,0.00030733042513,-0.000501518778037,0.0,0.0,0.0,0.0,-0.000501518778037,0.000818406115286,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
1637022426172675805,395,1637022426172399015,smart2_02/odom,smart2_02/base_footprint,-0.00288510369137,-0.00337269995362,0.0,0.0,0.0,0.8910061863,0.453991162882,0.0881981104612,0.02394217439,0.0,0.0,0.0,0.0191811416298,0.0239421725273,0.0871881917119,0.0,0.0,0.0,-0.00490033673123,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0191811379045,-0.00490033766255,0.0,0.0,0.0,10.5380220413,0.0,0.0,0.0,0.0,0.0,1.1587677002,0.000379614793928,-0.00053220189875,0.0,0.0,0.0,0.0,-0.00053220189875,0.000746121746488,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
1637022426272645846,396,1637022426272397169,smart2_02/odom,smart2_02/base_footprint,-0.00225578458048,-0.00414984719828,0.0,0.0,0.0,0.902584900099,0.430511902407,0.0896841734648,0.0220807548612,0.0,0.0,0.0,0.0275401286781,0.0220807511359,0.0896137356758,0.0,0.0,0.0,0.00186861213297,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0275401249528,0.00186861120164,0.0,0.0,0.0,10.7710123062,-0.0663580521941,0.0,0.0,0.0,0.0,0.0,0.00019802575116,-0.00024453306105,0.0,0.0,0.0,1.16751762107e-05,-0.00024453306105,0.00030198181048,0.0,0.0,0.0,9.45432111621e-06,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,1.16751762107e-05,9.45432111621e-06,0.0,0.0,0.0,0.0300462767482
1637022426372620689,397,1637022426372394921,smart2_02/odom,smart2_02/base_footprint,-0.00225578458048,-0.00414984719828,0.0,0.0,0.0,0.917059639646,0.398750068756,0.091622531414,0.0198528915644,0.0,0.0,0.0,0.0275401286781,0.0198528878391,0.0921783223748,0.0,0.0,0.0,0.00186861213297,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0275401249528,0.00186861120164,0.0,0.0,0.0,11.0416040421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637022426472611222,398,1637022426472392388,smart2_02/odom,smart2_02/base_footprint,-0.00225578458048,-0.00414984719828,0.0,0.0,0.0,0.93041709594,0.366502425071,0.0938739925623,0.0176031310111,0.0,0.0,0.0,0.0275401286781,0.0176031272858,0.0944298058748,0.0,0.0,0.0,0.00186861213297,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0275401249528,0.00186861120164,0.0,0.0,0.0,11.3121957779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637022426572611285,399,1637022426572397809,smart2_02/odom,smart2_02/base_footprint,-0.00151264155284,-0.00481897965074,0.0,0.0,0.0,0.939692129558,0.342021492959,0.0960863754153,0.0157065410167,0.0,0.0,0.0,0.0351648032665,0.0157065372914,0.096145644784,0.0,0.0,0.0,0.010336629115,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0351647995412,0.0103366281837,0.0,0.0,0.0,11.5451860428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637022426672624624,400,1637022426672396559,smart2_02/odom,smart2_02/base_footprint,-0.00151264155284,-0.00481897965074,0.0,0.0,0.0,0.951056011372,0.309018548364,0.0988821014762,0.0135236056522,0.0,0.0,0.0,0.0351648032665,0.0135236019269,0.0978528633714,0.0,0.0,0.0,0.010336629115,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0351647995412,0.0103366281837,0.0,0.0,0.0,11.8157777786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637022426772642203,401,1637022426772395960,smart2_02/odom,smart2_02/base_footprint,-0.000688531901687,-0.00538537884131,0.0,0.0,0.0,0.96126119106,0.275639116532,0.102021798491,0.0114787444472,0.0,0.0,0.0,0.0451091229916,0.0114787407219,0.0992848873138,0.0,0.0,0.0,0.0179625414312,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0451091192663,0.0179625414312,0.0,0.0,0.0,12.0863695145,0.0,0.0,0.0,0.0,0.0,1.16829383373,0.000800743000582,-0.00051013357006,0.0,0.0,0.0,0.0,-0.00051013357006,0.000324993481627,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
1637022426872637279,402,1637022426872400300,smart2_02/odom,smart2_02/base_footprint,-0.000688531901687,-0.00538537884131,0.0,0.0,0.0,0.970295235322,0.2419238647,0.105398133397,0.00953038781881,0.0,0.0,0.0,0.0451091229916,0.00953038409352,0.100411504507,0.0,0.0,0.0,0.0179625414312,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0451091192663,0.0179625414312,0.0,0.0,0.0,12.3569612503,0.0,0.0,0.0,0.0,0.0,1.14870488644,0.000869424548,-0.000472063489724,0.0,0.0,0.0,0.0,-0.000472063489724,0.000256311992416,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
1637022426972603613,403,1637022426972394763,smart2_02/odom,smart2_02/base_footprint,0.000221411464736,-0.00580006884411,0.0,0.0,0.0,0.978147137693,0.207913869243,0.109075725079,0.00781205575913,0.0,0.0,0.0,0.0538586825132,0.00781205203384,0.101319544017,0.0,0.0,0.0,0.0278149712831,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0538586787879,0.0278149712831,0.0,0.0,0.0,12.6275529861,-0.06714694947,0.0,0.0,0.0,0.0,1.17193448544,0.000933604780585,-0.000423527439125,0.0,0.0,0.0,0.00354100111872,-0.000423527439125,0.000192148509086,0.0,0.0,0.0,-0.00157657475211,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.00354100181721,-0.00157657486852,0.0,0.0,0.0,0.0676483735442
1637022427072629492,404,1637022427072399993,smart2_02/odom,smart2_02/base_footprint,0.000221411464736,-0.00580006884411,0.0,0.0,0.0,0.983254474683,0.182237861092,0.111957855523,0.00661850627512,0.0,0.0,0.0,0.0538586825132,0.00661850254983,0.101814627647,0.0,0.0,0.0,0.0278149712831,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0538586787879,0.0278149712831,0.0,0.0,0.0,12.830496788,0.0,0.0,0.0,0.0,0.0,1.16898739338,0.00097452045884,-0.000383879087167,0.0,0.0,0.0,0.0,-0.000383879058063,0.000151216052473,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
1637022427172635221,405,1637022427172398451,smart2_02/odom,smart2_02/base_footprint,0.000221411464736,-0.00580006884411,0.0,0.0,0.0,0.989015483032,0.147811955953,0.115982145071,0.00523339910433,0.0,0.0,0.0,0.0538586825132,0.00523339537904,0.102293275297,0.0,0.0,0.0,0.0278149712831,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0538586787879,0.0278149712831,0.0,0.0,0.0,13.1010885239,0.0,0.0,0.0,0.0,0.0,1.15339612961,0.00102393969428,-0.000322852632962,0.0,0.0,0.0,0.0,-0.000322852632962,0.000101796831586,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
1637022427272625180,406,1637022427272430583,smart2_02/odom,smart2_02/base_footprint,0.00118733593263,-0.00605889316648,0.0,0.0,0.0,0.99357154201,0.113205966754,0.120677217841,0.00404603034258,0.0,0.0,0.0,0.0572884678841,0.00404602708295,0.102695994079,0.0,0.0,0.0,0.0406148284674,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0572884641588,0.0406148284674,0.0,0.0,0.0,13.4017267227,0.0,0.0,0.0,0.0,0.0,1.16025841236,0.0010643848218,-0.000255542312516,0.0,0.0,0.0,0.0,-0.000255542312516,6.13517549937e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
1637022427372708022,407,1637022427372458459,smart2_02/odom,smart2_02/base_footprint,0.00118733593263,-0.00605889316648,0.0,0.0,0.0,0.996194443673,0.0871586507203,0.123919554055,0.00338649027981,0.0,0.0,0.0,0.0572884678841,0.00338648702018,0.10283087194,0.0,0.0,0.0,0.0406148284674,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0572884641588,0.0406148284674,0.0,0.0,0.0,13.6046705246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637022427472719239,408,1637022427472399057,smart2_02/odom,smart2_02/base_footprint,0.00218088948168,-0.0061721005477,0.0,0.0,0.0,0.998629371629,0.0523390687631,0.128347203135,0.00283130840398,0.0,0.0,0.0,0.0627065002918,0.00283130514435,0.103013657033,0.0,0.0,0.0,0.0539284870028,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0627064928412,0.0539284870028,0.0,0.0,0.0,13.8752622604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637022427572574483,409,1637022427572388505,smart2_02/odom,smart2_02/base_footprint,0.00218088948168,-0.0061721005477,0.0,0.0,0.0,0.999847637305,0.017455720435,0.132826536894,0.00251817377284,0.0,0.0,0.0,0.0627065002918,0.00251817051321,0.103037267923,0.0,0.0,0.0,0.0539284870028,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0627064928412,0.0539284870028,0.0,0.0,0.0,14.1458539963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637022427672761449,410,1637022427672449421,smart2_02/odom,smart2_02/base_footprint,0.00218088948168,-0.0061721005477,0.0,0.0,0.0,-0.999847712207,0.0174514295543,0.137327760458,0.00251814885996,0.0,0.0,0.0,0.0627065002918,0.00251814560033,0.103038989007,0.0,0.0,0.0,0.0539284870028,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0627064928412,0.0539284870028,0.0,0.0,0.0,14.4164457321,0.0,0.0,0.0,0.0,0.0,1.17208564281,0.00112496525981,2.94561559713e-05,0.0,0.0,0.0,0.0,2.94561559713e-05,7.71281690959e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
1637022427772686181,411,1637022427772408681,smart2_02/odom,smart2_02/base_footprint,0.00218088948168,-0.0061721005477,0.0,0.0,0.0,-0.998629596235,0.0523347831103,0.141807094216,0.00283124530688,0.0,0.0,0.0,0.0627065002918,0.00283124204725,0.103062592447,0.0,0.0,0.0,0.0539284870028,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0627064928412,0.0539284870028,0.0,0.0,0.0,14.687037468,0.0,0.0,0.0,0.0,0.0,1.16235888004,0.00111539557111,0.000107397834654,0.0,0.0,0.0,0.0,0.00010739784193,1.03409911389e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,1.79769313486e+308,0.0,0.0,0.0,0.0,0.0,0.0,0.0676483735442
