%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.position0,field.position1,field.velocity0,field.velocity1,field.effort0,field.effort1
1636488035901193555,7055,1636488035898736291,,left_wheel_joint,right_wheel_joint,943.108581543,1211.17907715,2.56410264969,2.56410264969,0.0,0.0
1636488036003651140,7056,1636488035998699263,,left_wheel_joint,right_wheel_joint,943.339233398,1211.40966797,2.56410264969,2.56410264969,0.0,0.0
1636488036101999453,7057,1636488036098712040,,left_wheel_joint,right_wheel_joint,943.544250488,1211.61474609,2.56410264969,2.56410264969,0.0,0.0
1636488036203293391,7058,1636488036198699269,,left_wheel_joint,right_wheel_joint,943.800476074,1211.87097168,2.56410264969,2.56410264969,0.0,0.0
1636488036305068833,7059,1636488036298672102,,left_wheel_joint,right_wheel_joint,944.056762695,1212.12731934,2.56410264969,2.56410264969,0.0,0.0
1636488036401068606,7060,1636488036398670916,,left_wheel_joint,right_wheel_joint,944.261779785,1212.33227539,2.56410264969,2.56410264969,0.0,0.0
1636488036502224755,7061,1636488036498736660,,left_wheel_joint,right_wheel_joint,944.492431641,1212.56298828,2.56410264969,2.56410264969,0.0,0.0
1636488036600863894,7062,1636488036598688557,,left_wheel_joint,right_wheel_joint,944.748718262,1212.81921387,2.56410264969,2.56410264969,0.0,0.0
1636488036701082584,7063,1636488036698695076,,left_wheel_joint,right_wheel_joint,944.953674316,1213.02416992,2.56410264969,2.56410264969,0.0,0.0
1636488036800688149,7064,1636488036798693055,,left_wheel_joint,right_wheel_joint,945.209960938,1213.28051758,2.56410264969,2.56410264969,0.0,0.0
1636488036902283826,7065,1636488036898782331,,left_wheel_joint,right_wheel_joint,945.440612793,1213.5111084,2.56410264969,2.56410264969,0.0,0.0
1636488037002049622,7066,1636488036998682675,,left_wheel_joint,right_wheel_joint,945.671264648,1213.74182129,2.56410264969,2.56410264969,0.0,0.0
1636488037099620074,7067,1636488037098720596,,left_wheel_joint,right_wheel_joint,945.92755127,1213.99804688,2.56410264969,2.56410264969,0.0,0.0
1636488037200636491,7068,1636488037198721704,,left_wheel_joint,right_wheel_joint,946.132568359,1214.20300293,2.56410264969,2.56410264969,0.0,0.0
1636488037300372722,7069,1636488037298712307,,left_wheel_joint,right_wheel_joint,946.36315918,1214.43371582,2.56410264969,2.56410264969,0.0,0.0
1636488037400249253,7070,1636488037398693226,,left_wheel_joint,right_wheel_joint,946.619445801,1214.68994141,2.56410264969,2.56410264969,0.0,0.0
1636488037499709061,7071,1636488037498710670,,left_wheel_joint,right_wheel_joint,946.824462891,1214.89501953,2.56410264969,2.56410264969,0.0,0.0
1636488037603883943,7072,1636488037598844057,,left_wheel_joint,right_wheel_joint,947.080749512,1215.15124512,2.56410264969,2.56410264969,0.0,0.0
1636488037699498424,7073,1636488037698699862,,left_wheel_joint,right_wheel_joint,947.337036133,1215.4074707,2.56410264969,2.56410264969,0.0,0.0
1636488037799944336,7074,1636488037798693353,,left_wheel_joint,right_wheel_joint,947.542053223,1215.61254883,2.56410264969,2.56410264969,0.0,0.0
1636488037904483512,7075,1636488037898757666,,left_wheel_joint,right_wheel_joint,947.798278809,1215.86877441,2.56410264969,2.56410264969,0.0,0.0
1636488038005081020,7076,1636488037998710604,,left_wheel_joint,right_wheel_joint,948.028930664,1216.0994873,2.56410264969,2.56410264969,0.0,0.0
1636488038103491057,7077,1636488038098693633,,left_wheel_joint,right_wheel_joint,948.233947754,1216.30444336,2.56410264969,2.56410264969,0.0,0.0
1636488038201411764,7078,1636488038198686055,,left_wheel_joint,right_wheel_joint,948.490234375,1216.56066895,2.56410264969,2.56410264969,0.0,0.0
1636488038300961112,7079,1636488038298684190,,left_wheel_joint,right_wheel_joint,948.746459961,1216.8170166,2.56410264969,2.56410264969,0.0,0.0
1636488038402643710,7080,1636488038398687352,,left_wheel_joint,right_wheel_joint,948.951477051,1217.02197266,2.56410264969,2.56410264969,0.0,0.0
1636488038500486799,7081,1636488038498684712,,left_wheel_joint,right_wheel_joint,949.207763672,1217.27832031,2.56410264969,2.56410264969,0.0,0.0
1636488038600875680,7082,1636488038598709500,,left_wheel_joint,right_wheel_joint,949.438415527,1217.50891113,2.56410264969,2.56410264969,0.0,0.0
1636488038701182470,7083,1636488038698687267,,left_wheel_joint,right_wheel_joint,949.643432617,1217.71398926,2.56410264969,2.56410264969,0.0,0.0
1636488038800511788,7084,1636488038798686351,,left_wheel_joint,right_wheel_joint,949.899719238,1217.97021484,2.56410264969,2.56410264969,0.0,0.0
1636488038901509827,7085,1636488038898685913,,left_wheel_joint,right_wheel_joint,950.155944824,1218.22644043,2.56410264969,2.56410264969,0.0,0.0
1636488039000466111,7086,1636488038998677841,,left_wheel_joint,right_wheel_joint,950.360961914,1218.43151855,2.56410264969,2.56410264969,0.0,0.0
1636488039102816490,7087,1636488039098669192,,left_wheel_joint,right_wheel_joint,950.617248535,1218.68774414,2.56410264969,2.56410264969,0.0,0.0
1636488039201415374,7088,1636488039198673049,,left_wheel_joint,right_wheel_joint,950.847900391,1218.91845703,2.56410264969,2.56410264969,0.0,0.0
1636488039301376402,7089,1636488039298686905,,left_wheel_joint,right_wheel_joint,951.05291748,1219.12341309,2.56410264969,2.56410264969,0.0,0.0
1636488039401308658,7090,1636488039398690103,,left_wheel_joint,right_wheel_joint,951.309204102,1219.37963867,2.56410264969,2.56410264969,0.0,0.0
1636488039501127204,7091,1636488039498725950,,left_wheel_joint,right_wheel_joint,951.539855957,1219.61035156,2.56410264969,2.56410264969,0.0,0.0
1636488039602872771,7092,1636488039598701793,,left_wheel_joint,right_wheel_joint,951.770446777,1219.84094238,2.56410264969,2.56410264969,0.0,0.0
1636488039701127128,7093,1636488039698682565,,left_wheel_joint,right_wheel_joint,952.001098633,1220.07165527,2.56410264969,2.56410264969,0.0,0.0
1636488039800717621,7094,1636488039798699720,,left_wheel_joint,right_wheel_joint,952.257385254,1220.32788086,2.56410264969,2.56410264969,0.0,0.0
1636488039903097300,7095,1636488039898690909,,left_wheel_joint,right_wheel_joint,952.462402344,1220.53295898,2.56410264969,2.56410264969,0.0,0.0
1636488040002257953,7096,1636488039998691483,,left_wheel_joint,right_wheel_joint,952.718688965,1220.78918457,2.56410264969,2.56410264969,0.0,0.0
1636488040102966274,7097,1636488040098717961,,left_wheel_joint,right_wheel_joint,952.974914551,1221.04541016,2.56410264969,2.56410264969,0.0,0.0
1636488040199716728,7098,1636488040198749031,,left_wheel_joint,right_wheel_joint,953.179931641,1221.25048828,2.56410264969,2.56410264969,0.0,0.0
1636488040303823226,7099,1636488040298680882,,left_wheel_joint,right_wheel_joint,953.410583496,1221.4810791,2.56410264969,2.56410264969,0.0,0.0
1636488040400402356,7100,1636488040398678562,,left_wheel_joint,right_wheel_joint,953.666870117,1221.73742676,2.56410264969,2.56410264969,0.0,0.0
1636488040499801187,7101,1636488040498685240,,left_wheel_joint,right_wheel_joint,953.871887207,1221.94238281,2.56410264969,2.56410264969,0.0,0.0
1636488040600997688,7102,1636488040598688351,,left_wheel_joint,right_wheel_joint,954.128173828,1222.1986084,2.56410264969,2.56410264969,0.0,0.0
1636488040700326286,7103,1636488040698688890,,left_wheel_joint,right_wheel_joint,954.384399414,1222.45495605,2.56410264969,2.56410264969,0.0,0.0
1636488040800498351,7104,1636488040798687273,,left_wheel_joint,right_wheel_joint,954.589416504,1222.65991211,2.56410264969,2.56410264969,0.0,0.0
1636488040900163947,7105,1636488040898686459,,left_wheel_joint,right_wheel_joint,954.820068359,1222.890625,2.56410264969,2.56410264969,0.0,0.0
1636488041002682203,7106,1636488040998690559,,left_wheel_joint,right_wheel_joint,955.07635498,1223.14685059,2.56410264969,2.56410264969,0.0,0.0
1636488041100056268,7107,1636488041098674722,,left_wheel_joint,right_wheel_joint,955.28137207,1223.35192871,2.56410264969,2.56410264969,0.0,0.0
1636488041201200912,7108,1636488041198673953,,left_wheel_joint,right_wheel_joint,955.537658691,1223.6081543,2.56410264969,2.56410264969,0.0,0.0
1636488041300404767,7109,1636488041298711697,,left_wheel_joint,right_wheel_joint,955.742614746,1223.81311035,2.56410264969,2.56410264969,0.0,0.0
1636488041400479002,7110,1636488041398676719,,left_wheel_joint,right_wheel_joint,955.998901367,1224.06945801,2.56410264969,2.56410264969,0.0,0.0
1636488041501358066,7111,1636488041498731143,,left_wheel_joint,right_wheel_joint,956.229553223,1224.30004883,2.56410264969,2.56410264969,0.0,0.0
1636488041602281604,7112,1636488041598688035,,left_wheel_joint,right_wheel_joint,956.460205078,1224.53076172,2.56410264969,2.56410264969,0.0,0.0
1636488041701446639,7113,1636488041698684764,,left_wheel_joint,right_wheel_joint,956.690856934,1224.76135254,2.56410264969,2.56410264969,0.0,0.0
1636488041804603631,7114,1636488041798689544,,left_wheel_joint,right_wheel_joint,956.94708252,1225.01757812,2.56410264969,2.56410264969,0.0,0.0
1636488041904094899,7115,1636488041898717042,,left_wheel_joint,right_wheel_joint,957.152099609,1225.22265625,2.56410264969,2.56410264969,0.0,0.0
1636488042001489176,7116,1636488041998677220,,left_wheel_joint,right_wheel_joint,957.40838623,1225.47888184,2.56410264969,2.56410264969,0.0,0.0
1636488042102776623,7117,1636488042098680012,,left_wheel_joint,right_wheel_joint,957.664672852,1225.73522949,2.56410264969,2.56410264969,0.0,0.0
1636488042201543660,7118,1636488042198674087,,left_wheel_joint,right_wheel_joint,957.869689941,1225.94018555,2.56410264969,2.56410264969,0.0,0.0
1636488042299379089,7119,1636488042298675842,,left_wheel_joint,right_wheel_joint,958.100341797,1226.17077637,2.56410264969,2.56410264969,0.0,0.0
1636488042403751627,7120,1636488042398678123,,left_wheel_joint,right_wheel_joint,958.356567383,1226.42712402,2.56410264969,2.56410264969,0.0,0.0
1636488042501528584,7121,1636488042498686355,,left_wheel_joint,right_wheel_joint,958.561584473,1226.63208008,2.56410264969,2.56410264969,0.0,0.0
1636488042599425580,7122,1636488042598673441,,left_wheel_joint,right_wheel_joint,958.792236328,1226.86279297,2.56410264969,2.56410264969,0.0,0.0
1636488042701946613,7123,1636488042698698337,,left_wheel_joint,right_wheel_joint,959.048522949,1227.11901855,2.56410264969,2.56410264969,0.0,0.0
1636488042801600613,7124,1636488042798699136,,left_wheel_joint,right_wheel_joint,959.279174805,1227.34973145,2.56410264969,2.56410264969,0.0,0.0
1636488042901304598,7125,1636488042898673649,,left_wheel_joint,right_wheel_joint,959.50982666,1227.58032227,2.56410264969,2.56410264969,0.0,0.0
1636488043000826039,7126,1636488042998669477,,left_wheel_joint,right_wheel_joint,959.766052246,1227.83654785,2.56410264969,2.56410264969,0.0,0.0
1636488043104823005,7127,1636488043098678476,,left_wheel_joint,right_wheel_joint,959.971069336,1228.04162598,2.56410264969,2.56410264969,0.0,0.0
1636488043199629660,7128,1636488043198687311,,left_wheel_joint,right_wheel_joint,960.227355957,1228.29785156,2.56410264969,2.56410264969,0.0,0.0
1636488043299290352,7129,1636488043298672443,,left_wheel_joint,right_wheel_joint,960.483642578,1228.55407715,2.56410264969,2.56410264969,0.0,0.0
1636488043402091346,7130,1636488043398673969,,left_wheel_joint,right_wheel_joint,960.688659668,1228.75915527,2.56410264969,2.56410264969,0.0,0.0
1636488043501658866,7131,1636488043498937953,,left_wheel_joint,right_wheel_joint,960.919311523,1228.98974609,2.56410264969,2.56410264969,0.0,0.0
1636488043601761748,7132,1636488043598690639,,left_wheel_joint,right_wheel_joint,961.117858887,1229.30383301,-5.19571065903,5.19571065903,0.0,0.0
1636488043704179648,7133,1636488043698721646,,left_wheel_joint,right_wheel_joint,960.848449707,1229.72692871,-5.19571065903,5.19571065903,0.0,0.0
1636488043800346265,7134,1636488043798697898,,left_wheel_joint,right_wheel_joint,960.495727539,1230.18212891,-5.19571065903,5.19571065903,0.0,0.0
1636488043901022308,7135,1636488043898698534,,left_wheel_joint,right_wheel_joint,960.117431641,1230.61169434,-5.19571065903,5.19571065903,0.0,0.0
1636488044001667702,7136,1636488043998679145,,left_wheel_joint,right_wheel_joint,959.771179199,1230.95800781,-5.19571065903,5.19571065903,0.0,0.0
1636488044101637661,7137,1636488044098738246,,left_wheel_joint,right_wheel_joint,959.392822266,1231.38757324,-5.19571065903,5.19571065903,0.0,0.0
1636488044201318234,7138,1636488044198692870,,left_wheel_joint,right_wheel_joint,958.988830566,1231.79150391,-5.19571065903,5.19571065903,0.0,0.0
1636488044299371881,7139,1636488044298705448,,left_wheel_joint,right_wheel_joint,958.584899902,1232.19555664,-5.19571065903,5.19571065903,0.0,0.0
1636488044400364708,7140,1636488044398754856,,left_wheel_joint,right_wheel_joint,958.180908203,1232.5994873,-5.19571065903,5.19571065903,0.0,0.0
1636488044501277155,7141,1636488044498745402,,left_wheel_joint,right_wheel_joint,957.776977539,1233.00341797,-5.19571065903,5.19571065903,0.0,0.0
1636488044601700995,7142,1636488044598686360,,left_wheel_joint,right_wheel_joint,957.430725098,1233.34973145,-5.19571065903,5.19571065903,0.0,0.0
1636488044700698190,7143,1636488044698720189,,left_wheel_joint,right_wheel_joint,957.026733398,1233.75366211,-5.19571065903,5.19571065903,0.0,0.0
1636488044799262830,7144,1636488044798595655,,left_wheel_joint,right_wheel_joint,956.622741699,1234.15759277,-5.19571065903,5.19571065903,0.0,0.0
1636488044899243381,7145,1636488044898576277,,left_wheel_joint,right_wheel_joint,956.276489258,1234.50390625,-5.19571065903,5.19571065903,0.0,0.0
1636488045000471002,7146,1636488044998668282,,left_wheel_joint,right_wheel_joint,955.757141113,1235.02331543,-5.19571065903,5.19571065903,0.0,0.0
1636488045100008920,7147,1636488045098743772,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488045199525835,7148,1636488045198678290,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488045308300981,7149,1636488045298719348,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488045398871073,7150,1636488045398606790,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488045499131650,7151,1636488045498578376,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488045601371606,7152,1636488045598689569,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488045700456970,7153,1636488045698695667,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488045800327919,7154,1636488045798675635,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488045901455223,7155,1636488045898675080,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488046000446889,7156,1636488045998678617,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488046099641110,7157,1636488046098685248,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488046200593946,7158,1636488046198682415,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488046299576935,7159,1636488046298681658,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488046399631466,7160,1636488046398673523,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488046501647938,7161,1636488046498670369,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488046600248209,7162,1636488046598680314,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488046700198605,7163,1636488046698673120,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488046802084360,7164,1636488046798678298,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488046902972178,7165,1636488046898685156,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488047001412593,7166,1636488046998692816,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488047101518638,7167,1636488047098676700,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488047202293819,7168,1636488047198689362,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488047301489827,7169,1636488047298687708,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488047403588309,7170,1636488047398693116,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488047501743117,7171,1636488047498686940,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488047601885314,7172,1636488047598689234,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488047702915586,7173,1636488047698725889,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488047801393294,7174,1636488047798683861,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488047900774631,7175,1636488047898733438,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488048000178247,7176,1636488047998678964,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488048100099213,7177,1636488048098738245,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488048199837709,7178,1636488048198619350,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488048300473623,7179,1636488048298668434,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488048399935303,7180,1636488048398675949,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488048502189811,7181,1636488048498680748,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488048601425861,7182,1636488048598699061,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488048703730140,7183,1636488048698690500,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488048801515908,7184,1636488048798717348,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488048901461865,7185,1636488048898690273,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488049001695613,7186,1636488048998682447,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488049099701420,7187,1636488049098717901,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488049203597417,7188,1636488049198704624,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488049300628469,7189,1636488049298736395,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488049403368956,7190,1636488049398649589,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488049501219628,7191,1636488049498723944,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488049600001400,7192,1636488049598679045,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
1636488049699887257,7193,1636488049698676518,,left_wheel_joint,right_wheel_joint,955.583984375,1235.19641113,0.0,0.0,0.0,0.0
